ticker,forecastType,reportType,endDate,publishDate,actPubtime,updateTime,NIncAPChgrLL,NIncAPChgrUPL,intime
002972,22,A,2019-12-31,2019-12-17 09:00:00,2019-12-17 00:00:38,2019-12-17 09:06:56,7.2,28.22,1
688379,22,A,2019-12-31,2019-12-17 09:00:00,2019-12-17 17:30:59,2019-12-18 12:09:52,6.93,14.36,0
688123,22,A,2019-12-31,2019-12-18 09:00:00,2019-12-17 19:22:35,2019-12-18 09:09:58,22.18,37.95,1
688089,22,A,2019-12-31,2019-12-18 09:00:00,2019-12-17 19:44:38,2019-12-18 08:10:53,14.54,26.6,1
300807,22,A,2019-12-31,2019-12-18 09:00:00,2019-12-17 20:52:34,2019-12-18 08:10:53,25.01,25.01,1
601512,22,A,2019-12-31,2019-12-19 09:00:00,2019-12-18 19:03:06,2019-12-19 08:10:47,8.57,23.12,1
688096,22,A,2019-12-31,2019-12-18 09:00:00,2019-12-18 20:30:38,2019-12-19 15:10:09,4.63,15.84,0
688568,22,A,2019-12-31,2019-12-18 09:00:00,2019-12-18 20:30:51,2019-12-19 11:06:24,13.26,17.94,0
002216,22,A,2019-12-31,2019-12-20 09:00:00,2019-12-19 17:15:06,2019-12-19 19:07:33,80.0,110.0,1
A19196,22,A,2019-12-31,2019-12-19 09:00:00,2019-12-19 17:31:19,2020-01-21 17:31:07,32.77,44.44,0
603890,22,A,2019-12-31,2019-12-20 09:00:00,2019-12-19 18:50:10,2019-12-19 20:09:49,19.68,28.89,1
300360,22,A,2019-12-31,2019-12-21 09:00:00,2019-12-20 19:28:35,2019-12-20 21:29:41,60.0,90.0,1
603995,22,A,2019-12-31,2019-12-23 09:00:00,2019-12-22 15:06:38,2019-12-23 09:25:10,1.14,16.54,1
688268,22,A,2019-12-31,2019-12-23 09:00:00,2019-12-22 15:22:34,2019-12-23 09:25:10,14.96,23.81,1
300259,22,A,2019-12-31,2019-12-23 09:00:00,2019-12-22 16:55:35,2019-12-23 09:25:10,60.0,90.0,1
300812,22,A,2019-12-31,2019-12-23 09:00:00,2019-12-23 00:05:34,2019-12-23 09:25:10,25.46,37.73,1
688078,22,A,2019-12-31,2019-12-24 09:00:00,2019-12-23 19:22:35,2019-12-24 09:09:49,60.65,74.25,1
688178,22,A,2019-12-31,2019-12-24 09:00:00,2019-12-23 19:22:35,2019-12-24 09:09:49,35.65,65.79,1
002973,22,A,2019-12-31,2019-12-24 09:00:00,2019-12-24 00:00:39,2019-12-24 09:09:49,27.31,27.31,1
300014,22,A,2019-12-31,2019-12-24 09:00:00,2019-12-24 16:21:35,2019-12-24 18:10:43,155.0,185.0,0
688069,22,A,2019-12-31,2019-12-24 09:00:00,2019-12-24 17:30:47,2019-12-25 11:10:55,18.4,30.86,0
688466,22,A,2019-12-31,2019-12-24 09:00:00,2019-12-24 17:31:07,2019-12-25 11:10:55,5.2,20.06,0
300709,22,A,2019-12-31,2019-12-25 09:00:00,2019-12-24 18:25:34,2019-12-24 19:04:03,316.83,343.72,1
002832,22,A,2019-12-31,2019-12-25 09:00:00,2019-12-24 19:00:57,2019-12-24 20:09:52,30.0,50.0,1
300464,22,A,2019-12-31,2019-12-24 09:00:00,2019-12-24 19:21:43,2019-12-24 20:09:52,7727.79,7727.79,0
601816,22,A,2019-12-31,2019-12-25 09:00:00,2019-12-25 00:09:04,2020-01-09 17:25:27,7.34,17.1,1
688600,22,A,2019-12-31,2019-12-25 09:00:00,2019-12-25 17:31:23,2019-12-26 12:11:08,0.68,15.6,0
688278,22,A,2019-12-31,2019-12-26 09:00:00,2019-12-25 19:22:35,2019-12-26 09:11:07,262.43,287.43,1
002972,22,A,2019-12-31,2019-12-26 09:00:00,2019-12-25 20:05:35,2019-12-26 09:11:07,7.2,28.22,1
688155,22,A,2019-12-31,2019-12-26 09:00:00,2019-12-26 17:30:41,2019-12-27 11:06:58,196.89,196.89,0
688078,22,A,2019-12-31,2019-12-27 09:00:00,2019-12-26 19:22:36,2019-12-27 08:26:53,60.65,74.25,1
300811,22,A,2019-12-31,2019-12-27 09:00:00,2019-12-26 20:02:35,2019-12-27 08:26:53,17.41,20.31,1
688100,22,A,2019-12-31,2019-12-27 09:00:00,2019-12-26 22:22:36,2019-12-27 08:26:53,12.96,29.9,1
300627,22,A,2019-12-31,2019-12-27 09:00:00,2019-12-27 07:38:35,2019-12-27 08:26:53,28.39,37.9,1
300773,22,A,2019-12-31,2019-12-27 09:00:00,2019-12-27 11:50:34,2019-12-27 14:08:33,32.0,35.0,0
688599,22,A,2019-12-31,2019-12-27 09:00:00,2019-12-27 17:30:44,2019-12-30 11:06:19,0.55,11.13,0
688081,22,A,2019-12-31,2019-12-30 09:00:00,2019-12-29 15:22:34,2019-12-30 08:11:02,22.2,44.42,1
300497,22,A,2019-12-31,2019-12-30 09:00:00,2019-12-29 16:32:37,2019-12-30 08:11:03,55.0,75.0,1
688298,22,A,2019-12-31,2019-12-31 09:00:00,2019-12-31 00:00:00,2020-01-03 20:12:26,25.44,25.44,1
300813,22,A,2019-12-31,2019-12-31 09:00:00,2019-12-31 00:01:12,2019-12-31 09:10:19,2.91,2.91,1
600519,22,A,2019-12-31,2020-01-02 09:00:00,2020-01-02 08:24:08,2020-01-10 10:11:03,15.0,15.0,1
000661,22,A,2019-12-31,2020-01-03 09:00:00,2020-01-02 16:15:05,2020-01-02 17:11:59,60.0,80.0,1
300371,22,A,2019-12-31,2020-01-03 09:00:00,2020-01-02 17:15:08,2020-01-02 18:14:43,20.0,45.0,1
688081,22,A,2019-12-31,2020-01-03 09:00:00,2020-01-02 19:22:36,2020-01-03 08:53:15,22.2,44.42,1
688026,22,A,2019-12-31,2020-01-03 09:00:00,2020-01-02 20:22:36,2020-01-07 19:14:05,17.35,24.92,1
002973,22,A,2019-12-31,2020-01-03 09:00:00,2020-01-02 20:36:35,2020-01-03 08:53:15,27.31,27.31,1
002861,22,A,2019-12-31,2020-01-03 09:00:00,2020-01-02 20:36:35,2020-01-10 10:56:02,7.77,13.97,1
300248,22,A,2019-12-31,2020-01-02 09:00:00,2020-01-02 21:01:36,2020-01-02 22:15:16,50.0,70.0,0
601816,22,A,2019-12-31,2020-01-03 09:00:00,2020-01-03 00:08:08,2020-01-03 08:53:15,7.34,17.1,1
000703,22,A,2019-12-31,2020-01-04 09:00:00,2020-01-03 15:50:35,2020-01-03 17:17:42,42.71,58.0,1
300260,22,A,2019-12-31,2020-01-04 09:00:00,2020-01-03 15:52:35,2020-01-03 17:17:42,55.33,81.22,1
300365,22,A,2019-12-31,2020-01-04 09:00:00,2020-01-03 16:00:49,2020-01-03 17:17:42,10.0,35.0,1
002299,22,A,2019-12-31,2020-01-04 09:00:00,2020-01-03 16:50:34,2020-01-03 17:17:42,171.01,178.98,1
688189,22,A,2019-12-31,2020-01-03 09:00:00,2020-01-03 17:30:38,2020-01-03 20:12:26,32.16,44.36,0
688360,22,A,2019-12-31,2020-01-03 09:00:00,2020-01-03 17:31:23,2020-01-03 20:12:26,10.11,14.16,0
000563,22,A,2019-12-31,2020-01-04 09:00:00,2020-01-03 17:50:34,2020-01-03 18:17:05,81.4,81.4,1
300596,22,A,2019-12-31,2020-01-03 09:00:00,2020-01-03 19:01:30,2020-01-03 20:12:26,55.38,70.92,0
300481,22,A,2019-12-31,2020-01-03 09:00:00,2020-01-03 19:22:14,2020-01-03 20:12:26,30.0,50.0,0
300122,22,A,2019-12-31,2020-01-03 09:00:00,2020-01-03 20:01:21,2020-01-03 20:12:26,55.0,75.0,0
603189,22,A,2019-12-31,2020-01-04 09:00:00,2020-01-03 20:12:10,2020-01-03 21:05:53,325.32,425.39,1
688159,22,A,2019-12-31,2020-01-06 09:00:00,2020-01-05 15:22:34,2020-01-06 09:16:39,37.95,51.74,1
002945,22,A,2019-12-31,2020-01-06 09:00:00,2020-01-05 17:16:35,2020-01-05 18:10:38,25.29,31.09,1
300815,22,A,2019-12-31,2020-01-06 09:00:00,2020-01-06 00:04:35,2020-01-06 09:16:39,56.55,72.52,1
002701,22,A,2019-12-31,2020-01-06 09:00:00,2020-01-06 07:52:35,2020-01-06 08:15:55,197.27,246.08,1
000690,22,A,2019-12-31,2020-01-06 09:00:00,2020-01-06 08:04:34,2020-01-07 19:14:05,49.06,98.75,1
002007,22,A,2019-12-31,2020-01-06 09:00:00,2020-01-06 11:46:35,2020-01-06 14:11:25,10.0,20.0,0
000739,22,A,2019-12-31,2020-01-07 09:00:00,2020-01-06 15:52:34,2020-01-06 16:18:02,43.02,56.52,1
300584,22,A,2019-12-31,2020-01-06 09:00:00,2020-01-06 15:56:34,2020-01-06 16:18:02,10.0,20.0,0
300114,22,A,2019-12-31,2020-01-07 09:00:00,2020-01-06 15:56:35,2020-01-06 16:18:02,30.0,45.0,1
300498,22,A,2019-12-31,2020-01-06 09:00:00,2020-01-06 17:12:35,2020-01-06 18:14:58,249.97,261.35,0
000401,22,A,2019-12-31,2020-01-07 09:00:00,2020-01-06 17:40:37,2020-01-06 19:06:57,41.03,46.29,1
000672,22,A,2019-12-31,2020-01-07 09:00:00,2020-01-06 19:28:34,2020-01-06 20:15:41,53.0,60.0,1
688298,22,A,2019-12-31,2020-01-07 09:00:00,2020-01-06 20:22:42,2020-01-07 10:12:36,25.44,25.44,1
603195,22,A,2019-12-31,2020-01-07 09:00:00,2020-01-07 00:09:05,2020-01-07 10:12:36,37.19,51.64,1
603290,22,A,2019-12-31,2020-01-07 09:00:00,2020-01-07 00:09:05,2020-01-07 10:12:36,24.02,35.29,1
002833,22,A,2019-12-31,2020-01-07 09:00:00,2020-01-07 11:42:34,2020-01-07 14:11:07,10.95,18.35,0
002324,22,A,2019-12-31,2020-01-08 09:00:00,2020-01-07 16:14:35,2020-01-07 17:09:27,130.0,180.0,1
300462,22,A,2019-12-31,2020-01-07 09:00:00,2020-01-07 16:16:34,2020-01-07 17:09:27,450.0,480.0,0
000966,22,A,2019-12-31,2020-01-08 09:00:00,2020-01-07 16:20:35,2020-01-07 17:09:27,164.51,194.22,1
002302,22,A,2019-12-31,2020-01-08 09:00:00,2020-01-07 17:10:35,2020-01-07 18:16:32,83.0,133.0,1
601992,22,A,2019-12-31,2020-01-08 09:00:00,2020-01-07 17:20:14,2020-01-07 18:16:32,7.0,20.0,1
300738,22,A,2019-12-31,2020-01-07 09:00:00,2020-01-07 17:26:35,2020-01-07 18:16:32,70.56,81.6,0
300749,22,A,2019-12-31,2020-01-07 09:00:00,2020-01-07 17:34:36,2020-01-07 18:16:32,0.0,15.0,0
002733,22,A,2019-12-31,2020-01-08 09:00:00,2020-01-07 18:42:37,2020-01-07 20:48:50,80.42,133.49,1
300812,22,A,2019-12-31,2020-01-08 09:00:00,2020-01-07 19:08:34,2020-01-08 08:19:49,25.46,37.73,1
300036,22,A,2019-12-31,2020-01-07 09:00:00,2020-01-07 19:15:38,2020-01-07 20:14:30,16.0,34.0,0
300384,22,A,2019-12-31,2020-01-07 09:00:00,2020-01-07 19:21:44,2020-01-07 20:14:30,60.0,70.0,0
688178,22,A,2019-12-31,2020-01-08 09:00:00,2020-01-07 19:22:36,2020-01-08 09:14:37,35.65,65.79,1
300496,22,A,2019-12-31,2020-01-07 09:00:00,2020-01-07 21:01:44,2020-01-07 22:12:24,40.59,52.77,0
688090,22,A,2019-12-31,2020-01-08 09:00:00,2020-01-08 00:00:00,2020-01-15 22:09:44,0.58,6.15,1
300179,22,A,2019-12-31,2020-01-09 09:00:00,2020-01-08 16:00:45,2020-01-08 17:07:45,78.0,94.0,1
002107,22,A,2019-12-31,2020-01-09 09:00:00,2020-01-08 17:04:34,2020-01-08 18:07:13,95.0,142.0,1
300387,22,A,2019-12-31,2020-01-09 09:00:00,2020-01-08 17:20:36,2020-01-08 18:07:13,30.72,60.53,1
688566,22,A,2019-12-31,2020-01-08 09:00:00,2020-01-08 17:30:38,2020-01-08 21:03:39,4.79,13.57,0
688516,22,A,2019-12-31,2020-01-08 09:00:00,2020-01-08 17:30:52,2020-01-08 20:05:37,9.3,46.59,0
300019,22,A,2019-12-31,2020-01-09 09:00:00,2020-01-08 18:32:35,2020-01-08 19:02:55,95.0,115.0,1
603127,22,A,2019-12-31,2020-01-09 09:00:00,2020-01-08 18:33:12,2020-01-08 19:02:55,40.0,60.0,1
300639,22,A,2019-12-31,2020-01-09 09:00:00,2020-01-09 11:42:34,2020-01-09 14:04:06,23.0,32.0,0
300601,22,A,2019-12-31,2020-01-09 09:00:00,2020-01-09 11:42:34,2020-01-09 14:04:06,26.24,35.42,0
002388,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-09 16:02:37,2020-01-09 17:03:30,39.91,71.0,1
300625,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-09 16:04:34,2020-01-09 17:03:30,30.0,50.0,1
300425,22,A,2019-12-31,2020-01-09 09:00:00,2020-01-09 16:04:35,2020-01-09 17:03:30,10.0,30.0,0
000790,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-09 16:06:35,2020-01-09 17:03:30,92.5,118.16,1
300327,22,A,2019-12-31,2020-01-09 09:00:00,2020-01-09 16:08:34,2020-01-09 17:03:30,10.0,15.0,0
002641,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-09 16:52:35,2020-01-09 18:05:55,100.0,120.0,1
300331,22,A,2019-12-31,2020-01-09 09:00:00,2020-01-09 17:20:35,2020-01-09 18:05:55,35.0,65.0,0
603588,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-09 18:14:08,2020-01-09 22:10:10,23.0,32.0,1
603995,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-09 18:20:15,2020-01-15 19:04:12,1.14,16.54,1
603613,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-09 18:40:14,2020-01-09 20:06:49,60.88,70.46,1
603218,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-09 18:40:14,2020-01-09 20:06:49,73.0,85.0,1
688299,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-09 18:44:36,2020-01-09 20:06:49,55.0,75.0,1
300428,22,A,2019-12-31,2020-01-09 09:00:00,2020-01-09 19:14:35,2020-01-09 20:06:49,10.0,30.0,0
000090,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-09 19:48:34,2020-01-09 20:06:49,40.0,60.0,1
200513,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-09 20:10:36,2020-01-09 21:03:50,15.0,25.0,1
000513,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-09 20:10:36,2020-01-09 21:03:50,15.0,25.0,1
002971,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-09 20:20:34,2020-01-10 09:09:50,14.12,14.12,1
200058,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-09 20:20:34,2020-01-09 21:03:50,133.37,133.37,1
000058,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-09 20:20:34,2020-01-09 21:03:50,133.37,133.37,1
603893,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-10 00:09:05,2020-01-10 09:09:50,3.56,17.87,1
300664,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-10 15:36:35,2020-01-10 16:07:47,72.37,81.29,0
300703,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-10 15:36:35,2020-01-10 16:07:47,28.04,48.46,0
300172,22,A,2019-12-31,2020-01-11 09:00:00,2020-01-10 16:10:34,2020-01-10 17:07:58,10.0,30.0,1
600456,22,A,2019-12-31,2020-01-11 09:00:00,2020-01-10 16:14:05,2020-01-10 17:07:59,75.0,75.0,1
603033,22,A,2019-12-31,2020-01-11 09:00:00,2020-01-10 16:14:06,2020-01-10 17:07:58,168.55,217.38,1
002916,22,A,2019-12-31,2020-01-11 09:00:00,2020-01-10 16:28:36,2020-01-10 17:07:59,65.0,85.0,1
002163,22,A,2019-12-31,2020-01-11 09:00:00,2020-01-10 16:40:35,2020-01-10 17:07:58,22.52,68.46,1
603333,22,A,2019-12-31,2020-01-11 09:00:00,2020-01-10 16:54:17,2020-01-10 17:07:58,70.0,90.0,1
300699,22,A,2019-12-31,2020-01-11 09:00:00,2020-01-10 16:54:35,2020-01-10 17:07:59,33.0,43.0,1
300193,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-10 16:54:36,2020-01-10 17:07:59,5.0,10.0,0
603368,22,A,2019-12-31,2020-01-11 09:00:00,2020-01-10 17:08:06,2020-01-10 19:06:30,28.74,38.21,1
000573,22,A,2019-12-31,2020-01-11 09:00:00,2020-01-10 17:30:35,2020-01-10 19:06:30,5.67,55.63,1
002204,22,A,2019-12-31,2020-01-11 09:00:00,2020-01-10 17:50:34,2020-01-10 19:06:29,140.37,257.31,1
002812,22,A,2019-12-31,2020-01-11 09:00:00,2020-01-10 19:06:34,2020-01-10 20:06:11,49.75,74.71,1
300303,22,A,2019-12-31,2020-01-11 09:00:00,2020-01-10 19:16:34,2020-01-10 20:06:11,85.0,115.0,1
300755,22,A,2019-12-31,2020-01-11 09:00:00,2020-01-10 19:20:34,2020-01-10 20:06:11,33.41,43.64,1
300087,22,A,2019-12-31,2020-01-11 09:00:00,2020-01-10 19:36:35,2020-01-10 20:06:11,20.02,41.97,1
002124,22,A,2019-12-31,2020-01-11 09:00:00,2020-01-10 20:00:51,2020-01-13 20:29:54,119.23,127.97,1
300347,22,A,2019-12-31,2020-01-10 09:00:00,2020-01-10 21:01:14,2020-01-10 21:04:22,68.45,91.13,0
688178,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-12 15:22:35,2020-01-13 09:02:36,35.65,65.79,1
688278,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-12 15:22:35,2020-01-13 09:02:36,262.43,287.43,1
688186,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-12 15:22:35,2020-01-13 09:02:37,1.21,4.18,1
688100,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-12 15:22:35,2020-01-13 09:02:37,12.96,29.9,1
300577,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-12 16:02:36,2020-01-13 09:02:37,30.0,40.0,1
002582,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-12 17:00:48,2020-01-13 09:02:36,20.0,36.0,1
300660,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-12 17:02:37,2020-01-13 09:02:37,15.0,35.0,1
300066,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-12 17:04:35,2020-01-13 09:02:36,85.0,115.0,1
300815,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-12 17:16:34,2020-01-13 09:02:37,56.55,72.52,1
300813,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-12 17:28:37,2020-01-13 09:02:37,2.91,2.91,1
688228,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-13 00:00:00,2020-01-21 20:06:09,6.76,28.09,1
000613,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-13 07:42:35,2020-01-13 09:02:37,37.76,83.68,1
300440,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-13 07:42:35,2020-01-13 09:02:37,20.0,40.0,1
200613,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-13 07:42:35,2020-01-13 09:02:37,37.76,83.68,1
002521,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 16:02:36,2020-01-13 17:06:16,100.0,150.0,1
300321,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-13 16:02:37,2020-01-13 17:06:16,20.0,50.0,0
601677,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 16:10:12,2020-01-13 17:06:16,90.0,90.0,1
603327,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 16:18:35,2020-01-13 17:06:16,55.0,75.0,1
002653,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 16:26:34,2020-01-13 17:06:16,50.05,56.05,1
002300,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 16:34:34,2020-01-13 17:06:16,55.0,85.0,1
300196,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-13 16:34:34,2020-01-13 18:06:43,8.71,21.64,0
000589,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 17:12:34,2020-01-14 14:18:21,47.44,87.13,1
300390,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-13 17:12:34,2020-01-13 18:06:43,15.0,35.0,0
300505,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-13 17:24:35,2020-01-13 18:06:43,10.0,30.0,0
002097,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 17:28:35,2020-01-13 18:06:43,10.0,20.0,1
300207,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-13 17:30:36,2020-01-13 18:06:43,5.0,30.0,0
603336,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 17:32:07,2020-01-13 18:06:43,8.0,28.0,1
300105,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-13 17:34:36,2020-01-13 19:02:36,43.88,73.85,0
300651,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-13 17:34:36,2020-01-13 19:02:36,13.28,30.27,0
002909,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 17:36:34,2020-01-13 19:02:36,300.17,380.2,1
300607,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-13 17:40:39,2020-01-13 19:02:36,4.76,28.04,0
688196,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 17:44:35,2020-01-13 18:06:43,53.01,53.01,1
000626,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 17:56:34,2020-01-13 19:02:36,152.0,236.0,1
600161,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 18:00:16,2020-01-13 19:02:36,21.0,21.0,1
300413,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 18:04:35,2020-01-13 19:02:36,27.08,38.64,1
603326,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 18:26:08,2020-01-13 19:02:36,40.0,55.0,1
603010,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 18:26:08,2020-01-13 19:02:36,50.0,80.0,1
603977,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 18:57:12,2020-01-13 20:05:27,100.0,130.0,1
000961,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 19:30:35,2020-01-13 20:05:27,80.0,110.0,1
000591,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 19:38:34,2020-01-13 20:05:27,0.91,7.87,1
002432,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 19:40:36,2020-01-13 20:05:27,372.93,530.58,1
300628,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-13 19:42:51,2020-01-13 20:05:27,40.0,50.0,0
300487,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 19:48:35,2020-01-13 20:05:27,70.0,100.0,1
300731,22,A,2019-12-31,2020-01-13 09:00:00,2020-01-13 20:01:18,2020-01-13 20:05:27,0.43,15.1,0
000048,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 20:02:37,2020-01-13 21:03:32,117.19,174.35,1
300572,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 20:16:34,2020-01-13 21:03:32,47.65,63.61,1
300552,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 20:30:36,2020-01-13 21:03:32,10984.92,13849.56,1
300782,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 20:35:06,2020-01-13 21:03:32,193.22,212.94,1
688080,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 21:44:35,2020-02-20 10:33:55,8.88,17.48,1
688398,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 21:44:35,2020-01-14 09:03:54,81.91,89.14,1
002975,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-13 23:56:34,2020-01-14 09:03:54,36.17,45.13,1
603290,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-14 00:10:10,2020-01-14 09:03:54,24.02,35.29,1
603719,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-14 00:10:11,2020-01-14 09:03:54,40.02,53.43,1
603737,22,A,2019-12-31,2020-01-15 09:00:00,2020-01-14 15:33:07,2020-01-14 16:05:58,69.0,89.0,1
603966,22,A,2019-12-31,2020-01-15 09:00:00,2020-01-14 15:33:08,2020-01-14 16:05:58,50.0,65.0,1
000969,22,A,2019-12-31,2020-01-15 09:00:00,2020-01-14 15:36:34,2020-01-14 16:05:58,164.32,178.1,1
300406,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-14 15:36:34,2020-01-14 16:05:58,10.0,20.0,0
300658,22,A,2019-12-31,2020-01-15 09:00:00,2020-01-14 15:50:34,2020-01-14 17:02:53,50.0,80.0,1
300452,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-14 15:50:34,2020-01-14 17:02:53,10.0,30.0,0
300320,22,A,2019-12-31,2020-01-15 09:00:00,2020-01-14 15:50:34,2020-01-14 17:02:53,25.0,40.0,1
300630,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-14 15:52:34,2020-01-14 17:02:53,50.0,70.0,0
601058,22,A,2019-12-31,2020-01-15 09:00:00,2020-01-14 16:06:06,2020-01-14 17:02:53,79.6,79.6,1
300553,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-14 16:08:34,2020-01-14 17:02:53,25.0,40.0,0
000950,22,A,2019-12-31,2020-01-15 09:00:00,2020-01-14 16:12:34,2020-01-14 17:02:53,8.59,15.83,1
300511,22,A,2019-12-31,2020-01-15 09:00:00,2020-01-14 16:12:34,2020-01-14 17:02:53,35.35,65.06,1
300595,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-14 16:12:34,2020-01-14 17:02:53,30.0,50.0,0
300155,22,A,2019-12-31,2020-01-15 09:00:00,2020-01-14 16:21:34,2020-01-14 17:02:53,134.31,164.31,1
603712,22,A,2019-12-31,2020-01-15 09:00:00,2020-01-14 16:30:14,2020-01-14 17:02:53,49.0,69.0,1
300067,22,A,2019-12-31,2020-01-15 09:00:00,2020-01-14 16:32:35,2020-01-14 17:02:53,15.0,30.0,1
300407,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-14 16:36:35,2020-01-14 17:02:53,426.18,453.16,0
300290,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-14 16:56:35,2020-01-14 18:06:55,110.0,140.0,0
300192,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-14 17:06:35,2020-01-14 18:06:55,175.0,205.0,0
300474,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-14 17:08:35,2020-01-14 18:06:55,8.93,26.5,0
002846,22,A,2019-12-31,2020-01-15 09:00:00,2020-01-14 17:10:34,2020-01-14 18:06:55,73.3,101.79,1
300132,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-14 17:14:35,2020-01-14 18:06:55,11.4,22.39,0
300212,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-14 17:24:35,2020-01-14 18:06:55,25.0,45.0,0
300239,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-14 17:26:35,2020-01-14 18:06:55,0.07,8.9,0
000027,22,A,2019-12-31,2020-01-15 09:00:00,2020-01-14 17:58:35,2020-01-14 19:02:46,95.0,168.0,1
300529,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-14 17:58:37,2020-01-14 19:02:46,30.0,50.0,0
600720,22,A,2019-12-31,2020-01-15 09:00:00,2020-01-14 18:08:05,2020-01-14 19:02:46,85.0,85.0,1
300608,22,A,2019-12-31,2020-01-15 09:00:00,2020-01-14 18:14:34,2020-01-14 19:02:46,1.97,10.18,1
002714,22,A,2019-12-31,2020-01-15 09:00:00,2020-01-14 18:14:34,2020-01-14 19:02:46,1053.38,1130.28,1
300479,22,A,2019-12-31,2020-01-14 09:00:00,2020-01-14 18:21:39,2020-01-14 19:02:46,80.0,100.0,0
