,date,ndate,instrument,sname,hymc,forecast,forecasttype,increasel,increaset,zfpx,forecastcontent
452,2020-03-31,2020-03-20,300210.SZA,森远股份,专用设备,increase,扭亏,176.0,204.0,190.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,100万元至1,500万元,同比上年增长:176%至204%。"
453,2020-03-31,2020-03-18,002107.SZA,沃华医药,医药制造,increase,预增,170.0,230.0,200.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:3,654.48万元至4,466.58万元,同比上年增长:170%至230%。"
454,2020-03-31,2020-03-17,300563.SZA,神宇股份,电子元件,increase,略增,0.0,10.0,5.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,282.01万元至1,410.21万元,同比上年增长:0%至10%。"
455,2020-03-31,2020-03-16,300483.SZA,沃施股份,石油行业,increase,预增,36.97,62.82,49.895,"预计2020年1-3月归属于上市公司股东的净利润盈利:5,300万元至6,300万元,同比上年增长:36.97%至62.82%。"
456,2020-03-31,2020-03-16,300115.SZA,长盈精密,电子元件,increase,预增,70.0,100.0,85.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:7,352.7万元至8,650.24万元,同比上年增长:70%至100%。"
457,2020-03-31,2020-03-16,300373.SZA,扬杰科技,电子元件,increase,预增,45.0,65.0,55.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:5,083.86万元至5,785.08万元,同比上年增长:45%至65%。"
458,2020-03-31,2020-03-16,300427.SZA,红相股份,输配电气,increase,预增,29.53,59.04,44.285,"预计2020年1-3月归属于上市公司股东的净利润盈利:7,900万元至9,700万元,同比上年增长:29.53%至59.04%。"
459,2020-03-31,2020-03-16,002637.SZA,赞宇科技,化工行业,increase,预增,128.08,242.13,185.105,"预计2020年1-3月归属于上市公司股东的净利润盈利:10,000万元至15,000万元,同比上年增长:128.08%至242.13%。"
460,2020-03-31,2020-03-14,600496.SHA,精工钢构,水泥建材,increase,略增,10.0,30.0,20.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:11,690万元至13,820万元,同比上年增长:10%至30%。"
461,2020-03-31,2020-03-13,300146.SZA,汤臣倍健,食品饮料,increase,略增,0.0,20.0,10.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:约49,746.4万元至59,695.68万元,同比上年增长:0%至20%。"
462,2020-03-31,2020-03-12,300227.SZA,光韵达,电子元件,increase,预增,30.0,60.0,45.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,045.34万元至1,286.58万元,同比上年增长:30%至60%。"
463,2020-03-31,2020-03-12,002409.SZA,雅克科技,化工行业,increase,预增,146.97,190.55,168.76,"预计2020年1-3月归属于上市公司股东的净利润盈利:10,200万元-12,000万元,同比上年上升:146.97%-190.55%。"
464,2020-03-31,2020-03-11,300179.SZA,四方达,材料行业,increase,预增,172.33,200.78,186.555,"预计2020年1-3月归属于上市公司股东的净利润盈利:3,350万元至3,700万元,同比上年增长:172.33%至200.78%。"
465,2020-03-31,2020-03-10,300211.SZA,亿通科技,通讯行业,increase,略增,1.63,30.09,15.86,"预计2020年1-3月归属于上市公司股东的净利润盈利:125万元至160万元,同比上年增长:1.63%至30.09%。"
466,2020-03-31,2020-03-10,002135.SZA,东南网架,工程建设,increase,略增,0.0,30.0,15.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:8,737.73万元至11,359.05万元,同比上年增长:0%至30%。"
467,2020-03-31,2020-03-10,002978.SZA,安宁股份,钢铁行业,increase,略增,0.32,4.5,2.41,"预计2020年1-3月归属于上市公司股东的净利润14,400.00万元-15,000.00万元,较上年同比增加 0.32%-4.50%。"
468,2020-03-31,2020-03-10,300738.SZA,奥飞数据,软件服务,increase,预增,393.92,413.59,403.755,"预计2020年1-3月归属于上市公司股东的净利润盈利:7,030万元至7,310万元,同比上年增长:393.92%至413.59%。"
469,2020-03-31,2020-03-09,300801.SZA,泰和科技,化工行业,increase,略增,0.0,20.0,10.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:3,971.47万元至4,765.76万元,同比上年增长:0%至20%。"
470,2020-03-31,2020-03-07,300030.SZA,阳普医疗,医疗行业,increase,预增,120.0,150.0,135.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:992.51万元至1,127.85万元,同比上年增长:120%至150%。"
471,2020-03-31,2020-03-05,002515.SZA,金字火腿,食品饮料,increase,预增,41.16,72.53,56.845,"预计2020年1-3月归属于上市公司股东的净利润盈利:4,500万元至5,500万元,同比上年增长:41.16%至72.53%。"
472,2020-03-31,2020-03-04,002661.SZA,克明面业,食品饮料,increase,预增,40.0,80.0,60.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:8,563.58万元至11,010.31万元,同比上年增长:40%至80%。"
473,2020-03-31,2020-03-04,300045.SZA,华力创通,软件服务,increase,预增,100.0,120.0,110.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:2,041.38万元至2,245.52万元,同比上年增长:100%至120%。"
474,2020-03-31,2020-03-02,300562.SZA,乐心医疗,医疗行业,increase,预增,90.0,120.0,105.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:468.64万元至542.64万元,同比上年增长:90%至120%。"
475,2020-03-31,2020-02-29,002174.SZA,游族网络,软件服务,increase,预增,80.0,100.0,90.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:31,100万元至34,556万元,同比上年增长:80%至100%。"
476,2020-03-31,2020-02-29,002136.SZA,安纳达,化工行业,increase,预增,119.5,222.8,171.15,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,700万元-2,500万元,同比增长119.50%-222.80%。"
477,2020-03-31,2020-02-29,300443.SZA,金雷股份,输配电气,increase,预增,60.0,90.0,75.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:5,460.87万元至6,484.79万元,同比上年增长:60%至90%。"
478,2020-03-31,2020-02-28,603948.SHA,建业股份,化工行业,increase,略增,6.11,11.1,8.605,"预计2020年1-3月归属于上市公司股东的净利润约4,250万元-4,450万元,同比上期增长6.11%至11.10%。"
479,2020-03-31,2020-02-28,300620.SZA,光库科技,通讯行业,increase,略增,5.0,35.0,20.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:579万元至745万元,同比上年增长:5%至35%。"
480,2020-03-31,2020-02-27,300418.SZA,昆仑万维,文教休闲,increase,预增,33.7,58.7,46.2,"预计2020年1-3月归属于上市公司股东的净利润盈利:50,690.15万元至60,168.28万元,同比上年增长:33.7%至58.7%。"
481,2020-03-31,2020-02-27,300496.SZA,中科创达,电子信息,increase,略增,18.58,38.35,28.465,"预计2020年1-3月归属于上市公司股东的净利润盈利:6,000万元至7,000万元,同比上年增长:18.58%至38.35%。"
482,2020-03-31,2020-02-25,300033.SZA,同花顺,软件服务,increase,略增,0.0,30.0,15.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:10,039.02万元至13,050.73万元,同比上年增长:0%至30%。"
483,2020-03-31,2020-02-25,603353.SHA,和顺石油,石油行业,increase,略增,9.84,18.08,13.96,"预计2020年1-3月归属于上市公司股东的净利润4,000万元-4,300万元,较上年增加9.84%-18.08%。"
484,2020-03-31,2020-02-03,300294.SZA,博雅生物,医药制造,increase,略增,5.0,25.0,15.0,"预计2020年1-3月归属于上市公司股东的净利润盈利:9,366.15万元至11,150.18万元,同比上年增长:5%至25%。"
485,2020-03-31,2020-01-23,002617.SZA,露笑科技,输配电气,increase,略增,0.57,24.16,12.365,"预计2020年1-3月归属于上市公司股东的净利润盈利:8,100万元至10,000万元,同比上年增长:0.57%至24.16%。"
486,2020-03-31,2020-01-23,300708.SZA,聚灿光电,电子元件,increase,扭亏,100.0,159.49,129.745,预计2020年1-3月归属于上市公司股东的净利润盈利:0万元至500万元。
487,2020-06-30,2020-08-19,300404.SZA,博济医药,医药制造,increase,预增,290.49,340.07,315.28,"预计2020年1-6月归属于上市公司股东的净利润盈利:1,150万元至1,296万元,同比上年增长:290.49%至340.07%。"
488,2020-06-30,2020-08-18,603758.SHA,秦安股份,汽车行业,increase,扭亏,530.46,548.03,539.245,"预计2020年1-6月归属于上市公司股东的净利润盈利:24,500万元至25,500万元。"
489,2020-06-30,2020-08-15,000760.SZA,*ST斯太,汽车行业,increase,扭亏,175.61,190.73,183.17,"预计2020年1-6月归属于上市公司股东的净利润盈利:2,500万元至3,000万元。"
490,2020-06-30,2020-08-14,688596.SHA,正帆科技,专用设备,increase,略增,32.92,42.7,37.81,"预计2020年1-6月归属于上市公司股东的净利润盈利:2,040万元-2,190万元,同比增长32.92%-42.70%。"
491,2020-06-30,2020-08-14,605088.SHA,冠盛股份,汽车行业,increase,预增,51.36,51.36,51.36,"预计2020年1-6月归属于上市公司股东的净利润盈利:7,090.57万元,同比上升51.36%。"
492,2020-06-30,2020-08-12,688519.SHA,南亚新材,电子元件,increase,略增,4.01,12.68,8.345,"预计2020年1-6月归属于上市公司股东的净利润盈利:7,200万元-7,800万元,同比上年上升:4.01%-12.68%。"
493,2020-06-30,2020-08-12,688055.SHA,龙腾光电,电子元件,increase,预增,39.38,85.84,62.61,"预计2020年1-6月归属于上市公司股东的净利润盈利:3,000万元至4,000万元,同比上升39.38%至85.84%。"
494,2020-06-30,2020-08-11,688335.SHA,复洁环保,环保工程,increase,预增,56.26,56.26,56.26,"预计2020年1-6月归属于上市公司股东的净利润盈利:2,310.36万元,同比增长56.26%。"
495,2020-06-30,2020-08-10,603887.SHA,城地股份,工程建设,increase,略增,40.0,50.0,45.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:18,175.49万元至19,473.74万元,同比上年增长:40%至50%。"
496,2020-06-30,2020-08-10,605100.SHA,华丰股份,机械行业,increase,略增,10.0,20.0,15.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:8,100万元-8,900万元,同比上年上升:10%至20%。"
497,2020-06-30,2020-08-08,002259.SZA,*ST升达,公用事业,increase,扭亏,144.99,158.48,151.735,预计2020年1-6月归属于上市公司股东的净利润盈利:2237.87万元至2908.72万元。
498,2020-06-30,2020-08-06,688313.SHA,仕佳光子,通讯行业,increase,扭亏,475.9,541.27,508.585,"预计2020年1-6月归属于上市公司股东的净利润盈利:2,300.00万元-2,700.00万元,同比增长475.90%-541.27%。"
499,2020-06-30,2020-08-05,833474.SHA,利扬芯片,nan,increase,预增,387.77,387.77,387.77,"预计2020年1-6月归属于上市公司股东的净利润盈利:2694.30万元,同比上年增长387.77%。"
500,2020-06-30,2020-08-05,605003.SHA,众望布艺,纺织服装,increase,略增,21.02,32.02,26.52,"预计2020年1-6月归属于上市公司股东的净利润盈利:4,730万元-5,160万元,较上年上升21.02%-32.02%。"
501,2020-06-30,2020-08-04,600496.SHA,精工钢构,水泥建材,increase,预增,40.0,60.0,50.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:25,500万元至29,200万元,同比上年增长:40%至60%。"
502,2020-06-30,2020-07-31,300383.SZA,光环新网,电信运营,increase,略增,12.27,19.93,16.1,"预计2020年1-6月归属于上市公司股东的净利润盈利:44,000万元至47,000万元,同比上年增长:12.27%至19.93%。"
503,2020-06-30,2020-07-31,603612.SHA,索通发展,材料行业,increase,预增,65.83,95.98,80.905,"预计2020年1-6月归属于上市公司股东的净利润盈利:5,500万元至6,500万元,同比上年增长:65.83%至95.98%。"
504,2020-06-30,2020-07-31,835987.SHA,众诚保险,nan,increase,预增,19.7,53.9,36.8,"预计2020年1-6月归属于上市公司股东的净利润盈利:3,500万元至4,500万元,同比上年增长:19.7%至53.9%。"
505,2020-06-30,2020-07-31,002993.SZA,奥海科技,电子元件,increase,略增,9.5,21.13,15.315,"预计2020年1-6月归属于上市公司股东的净利润盈利:8,726.89万元-9,654.22万元,同比上年上升:9.5%-21.13%。"
506,2020-06-30,2020-07-30,002991.SZA,甘源食品,食品饮料,increase,略增,21.89,34.72,28.305,"预计2020年1-6月归属于上市公司股东的净利润盈利:6,649.08万元-7,348.98万元,同比上年增长:21.89%-34.72%。"
507,2020-06-30,2020-07-29,601177.SHA,杭齿前进,机械行业,increase,预增,326.0,385.0,355.5,"预计2020年1-6月归属于上市公司股东的净利润盈利:4,300万元至4,900万元,同比上年增长:326%至385%。"
508,2020-06-30,2020-07-29,831074.SHA,佳力科技,nan,increase,预增,201.38,247.75,224.565,"预计2020年1-6月归属于上市公司股东的净利润盈利:2,600万元至3,000万元,同比上年增长:201.38%至247.75%。"
509,2020-06-30,2020-07-28,832317.SHA,观典防务,nan,increase,预增,51.06,55.39,53.225,"预计2020年1-6月归属于上市公司股东的净利润盈利:4,223.41万元至4,344.47万元,同比上年增长:51.06%至55.39%。"
510,2020-06-30,2020-07-28,300227.SZA,光韵达,电子元件,increase,预增,30.0,60.0,45.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:3,786.42万元至4,660.21万元,同比上年增长:30%至60%。"
511,2020-06-30,2020-07-28,688408.SHA,中信博,机械行业,increase,略增,13.15,29.32,21.235,"预计2020年1-6月归属于上市公司股东的净利润盈利:7,000.00万元-8,000.00万元,同比增长13.15%-29.32%。"
512,2020-06-30,2020-07-28,605066.SHA,天正电气,输配电气,increase,略增,0.69,5.88,3.285,"预计2020年1-6月归属于上市公司股东的净利润盈利:9700万元-10200万元,同比上升0.69%至5.88%。"
513,2020-06-30,2020-07-28,688356.SHA,键凯科技,化工行业,increase,预增,32.83,56.0,44.415,"预计2020年1-6月归属于上市公司股东的净利润:2580万元-3030万元,同比增长:32.83%-56%"
514,2020-06-30,2020-07-28,600555.SHA,*ST海创,旅游酒店,increase,扭亏,103.92,105.88,104.9,预计2020年1-6月归属于上市公司股东的净利润盈利:100万元至150万元。
515,2020-06-30,2020-07-28,900955.SHA,*ST海创B,旅游酒店,increase,扭亏,103.92,105.88,104.9,预计2020年1-6月归属于上市公司股东的净利润盈利:100万元至150万元。
516,2020-06-30,2020-07-27,605188.SHA,国光连锁,商业百货,increase,略增,9.23,13.43,11.33,"预计2020年1-6月归属于上市公司股东的净利润盈利:7,800万元-8,100万元,同比上年上升:9.23%-13.43%。"
517,2020-06-30,2020-07-27,836149.SHA,旭杰科技,nan,increase,略增,36.2,48.59,42.395,"预计2020年1-6月归属于上市公司股东的净利润盈利:1,100万元至1,200万元,同比上年增长:36.2%至48.59%。"
518,2020-06-30,2020-07-25,300554.SZA,三超新材,机械行业,increase,预增,89.92,121.57,105.745,"预计2020年1-6月归属于上市公司股东的净利润盈利:1,200万元至1,400万元,同比上年增长:89.92%至121.57%。"
519,2020-06-30,2020-07-25,601038.SHA,一拖股份,机械行业,increase,预增,1260.0,1940.0,1600.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:26,670万元至40,000万元,同比上年增长:1260%至1940%。"
520,2020-06-30,2020-07-24,300857.SZA,协创数据,电子信息,increase,预增,83.49,89.54,86.515,"预计2020年1-6月归属于上市公司股东的净利润盈利:6,038.31万元-6,237.55万元。同比上升83.49%-89.54%。"
521,2020-06-30,2020-07-24,601066.SHA,中信建投,券商信托,increase,预增,96.54,96.54,96.54,"预计2020年1-6月归属于上市公司股东的净利润盈利:457,846万元,同比上年增长:96.54%。"
522,2020-06-30,2020-07-24,833819.SHA,颖泰生物,nan,increase,预增,73.81,78.16,75.985,"预计2020年1-6月归属于上市公司股东的净利润盈利:20,000万元至20,500万元,同比上年增长:73.81%至78.16%。"
523,2020-06-30,2020-07-24,300388.SZA,国祯环保,环保工程,increase,略增,0.0,10.0,5.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:15,591.21万元至17,150.33万元,同比上年增长:0%至10%。"
524,2020-06-30,2020-07-24,688599.SHA,天合光能,电子元件,increase,预增,216.37,279.51,247.94,"预计2020年1-6月归属于上市公司股东的净利润盈利:45,100万元至54,100万元,同比上年增长:216.37%至279.51%。"
525,2020-06-30,2020-07-24,688310.SHA,迈得医疗,医疗行业,increase,预增,164.6,164.6,164.6,"预计2020年1-6月归属于上市公司股东的净利润盈利:4,139.31万元左右,同比上年增长:164.6%左右。"
