ts_code,symbol,name,area,industry,market,list_status,list_date,delist_date,industry_code
603399.SH,603399,吉翔股份,辽宁,小金属,主板,L,20120824,,75
603408.SH,603408,建霖家居,福建,家居用品,主板,L,20200730,,94
603416.SH,603416,信捷电气,江苏,电气设备,主板,L,20161221,,25
603421.SH,603421,鼎信通讯,山东,通信设备,主板,L,20161011,,31
603429.SH,603429,集友股份,安徽,广告包装,主板,L,20170124,,20
603439.SH,603439,贵州三力,贵州,中成药,主板,L,20200428,,52
603444.SH,603444,吉比特,福建,互联网,主板,L,20170104,,2
603456.SH,603456,九洲药业,浙江,化学制药,主板,L,20141010,,39
603458.SH,603458,勘设股份,贵州,建筑工程,主板,L,20170809,,8
603466.SH,603466,风语筑,上海,文教休闲,主板,L,20171020,,11
603477.SH,603477,巨星农牧,四川,纺织,主板,L,20171218,,71
603486.SH,603486,科沃斯,江苏,家用电器,主板,L,20180528,,10
603488.SH,603488,展鹏科技,江苏,电气设备,主板,L,20170516,,25
603489.SH,603489,八方股份,江苏,电气设备,主板,L,20191111,,25
603496.SH,603496,恒为科技,上海,IT设备,主板,L,20170607,,14
603499.SH,603499,翔港科技,上海,广告包装,主板,L,20171016,,20
603500.SH,603500,祥和实业,浙江,运输设备,主板,L,20170904,,6
603501.SH,603501,韦尔股份,上海,半导体,主板,L,20170504,,102
603505.SH,603505,金石资源,浙江,矿物制品,主板,L,20170503,,58
603506.SH,603506,南都物业,浙江,房产服务,主板,L,20180201,,26
603507.SH,603507,振江股份,江苏,钢加工,主板,L,20171106,,86
603508.SH,603508,思维列控,河南,软件服务,主板,L,20151224,,42
603515.SH,603515,欧普照明,上海,电气设备,主板,L,20160819,,25
603516.SH,603516,淳中科技,北京,通信设备,主板,L,20180202,,31
603517.SH,603517,绝味食品,湖南,食品,主板,L,20170317,,55
603518.SH,603518,锦泓集团,江苏,服饰,主板,L,20141203,,97
603519.SH,603519,立霸股份,江苏,家用电器,主板,L,20150319,,10
603520.SH,603520,司太立,浙江,化学制药,主板,L,20160309,,39
603527.SH,603527,众源新材,安徽,铜,主板,L,20170907,,76
603528.SH,603528,多伦科技,江苏,软件服务,主板,L,20160503,,42
603530.SH,603530,神马电力,江苏,电气设备,主板,L,20190805,,25
603533.SH,603533,掌阅科技,北京,互联网,主板,L,20170921,,2
603535.SH,603535,嘉诚国际,广东,仓储物流,主板,L,20170808,,98
603536.SH,603536,惠发食品,山东,食品,主板,L,20170613,,55
603538.SH,603538,美诺华,浙江,化学制药,主板,L,20170407,,39
603551.SH,603551,奥普家居,浙江,家居用品,主板,L,20200115,,94
603555.SH,603555,*ST贵人,福建,服饰,主板,L,20140124,,97
603556.SH,603556,海兴电力,浙江,电器仪表,主板,L,20161110,,96
603557.SH,603557,起步股份,浙江,服饰,主板,L,20170818,,97
603558.SH,603558,健盛集团,浙江,纺织,主板,L,20150127,,71
603559.SH,603559,中通国脉,吉林,通信设备,主板,L,20161202,,31
603565.SH,603565,中谷物流,上海,仓储物流,主板,L,20200925,,98
603566.SH,603566,普莱柯,河南,生物制药,主板,L,20150518,,46
603567.SH,603567,珍宝岛,黑龙江,中成药,主板,L,20150424,,52
603568.SH,603568,伟明环保,浙江,环境保护,主板,L,20150528,,3
603569.SH,603569,长久物流,北京,仓储物流,主板,L,20160810,,98
603577.SH,603577,汇金通,山东,钢加工,主板,L,20161222,,86
603578.SH,603578,三星新材,浙江,玻璃,主板,L,20170306,,9
603579.SH,603579,荣泰健康,上海,医疗保健,主板,L,20170111,,37
603580.SH,603580,艾艾精工,上海,化工原料,主板,L,20170525,,57
603583.SH,603583,捷昌驱动,浙江,电气设备,主板,L,20180921,,25
603585.SH,603585,苏利股份,江苏,化工原料,主板,L,20161214,,57
603586.SH,603586,金麒麟,山东,汽车配件,主板,L,20170406,,19
603587.SH,603587,地素时尚,上海,服饰,主板,L,20180622,,97
603588.SH,603588,高能环境,北京,环境保护,主板,L,20141229,,3
603589.SH,603589,口子窖,安徽,白酒,主板,L,20150629,,66
603590.SH,603590,康辰药业,北京,化学制药,主板,L,20180827,,39
603595.SH,603595,东尼电子,浙江,元器件,主板,L,20170712,,13
603596.SH,603596,伯特利,安徽,汽车配件,主板,L,20180427,,19
603598.SH,603598,引力传媒,北京,影视音像,主板,L,20150527,,40
603599.SH,603599,广信股份,安徽,农药化肥,主板,L,20150513,,49
603600.SH,603600,永艺股份,浙江,家居用品,主板,L,20150123,,94
603601.SH,603601,再升科技,重庆,玻璃,主板,L,20150122,,9
603602.SH,603602,纵横通信,浙江,通信设备,主板,L,20170810,,31
603603.SH,603603,博天环境,北京,环境保护,主板,L,20170217,,3
603605.SH,603605,珀莱雅,浙江,日用化工,主板,L,20171115,,60
603606.SH,603606,东方电缆,浙江,电气设备,主板,L,20141015,,25
603607.SH,603607,京华激光,浙江,造纸,主板,L,20171025,,54
603608.SH,603608,天创时尚,广东,服饰,主板,L,20160218,,97
603609.SH,603609,禾丰牧业,辽宁,饲料,主板,L,20140808,,24
603610.SH,603610,麒盛科技,浙江,家居用品,主板,L,20191029,,94
603611.SH,603611,诺力股份,浙江,运输设备,主板,L,20150128,,6
603612.SH,603612,索通发展,山东,矿物制品,主板,L,20170718,,58
603613.SH,603613,国联股份,北京,互联网,主板,L,20190730,,2
603615.SH,603615,茶花股份,福建,家居用品,主板,L,20170213,,94
603616.SH,603616,韩建河山,北京,其他建材,主板,L,20150611,,15
603617.SH,603617,君禾股份,浙江,专用机械,主板,L,20170703,,47
603618.SH,603618,杭电股份,浙江,电气设备,主板,L,20150217,,25
603619.SH,603619,中曼石油,上海,石油开采,主板,L,20171117,,104
603626.SH,603626,科森科技,江苏,专用机械,主板,L,20170209,,47
603628.SH,603628,清源股份,福建,电气设备,主板,L,20170112,,25
603629.SH,603629,利通电子,江苏,元器件,主板,L,20181224,,13
603630.SH,603630,拉芳家化,广东,日用化工,主板,L,20170313,,60
603633.SH,603633,徕木股份,上海,元器件,主板,L,20161117,,13
603636.SH,603636,南威软件,福建,软件服务,主板,L,20141230,,42
603637.SH,603637,镇海股份,浙江,建筑工程,主板,L,20170208,,8
603638.SH,603638,艾迪精密,山东,专用机械,主板,L,20170120,,47
603639.SH,603639,海利尔,山东,农药化肥,主板,L,20170112,,49
603648.SH,603648,畅联股份,上海,仓储物流,主板,L,20170913,,98
603650.SH,603650,彤程新材,上海,化工原料,主板,L,20180627,,57
603655.SH,603655,朗博科技,江苏,汽车配件,主板,L,20171229,,19
603656.SH,603656,泰禾光电,安徽,专用机械,主板,L,20170321,,47
603657.SH,603657,春光科技,浙江,塑料,主板,L,20180730,,91
603658.SH,603658,安图生物,河南,医疗保健,主板,L,20160901,,37
603659.SH,603659,璞泰来,上海,化工原料,主板,L,20171103,,57
603660.SH,603660,苏州科达,江苏,通信设备,主板,L,20161201,,31
603661.SH,603661,恒林股份,浙江,家居用品,主板,L,20171121,,94
603662.SH,603662,柯力传感,浙江,电器仪表,主板,L,20190806,,96
603663.SH,603663,三祥新材,福建,矿物制品,主板,L,20160801,,58
603665.SH,603665,康隆达,浙江,纺织,主板,L,20170313,,71
603666.SH,603666,亿嘉和,江苏,专用机械,主板,L,20180612,,47
603667.SH,603667,五洲新春,浙江,机械基件,主板,L,20161025,,61
603668.SH,603668,天马科技,福建,饲料,主板,L,20170117,,24
603669.SH,603669,灵康药业,西藏,化学制药,主板,L,20150528,,39
603676.SH,603676,卫信康,西藏,化学制药,主板,L,20170721,,39
603677.SH,603677,奇精机械,浙江,机械基件,主板,L,20170206,,61
603678.SH,603678,火炬电子,福建,元器件,主板,L,20150126,,13
603679.SH,603679,华体科技,四川,电气设备,主板,L,20170621,,25
603680.SH,603680,今创集团,江苏,运输设备,主板,L,20180227,,6
603681.SH,603681,永冠新材,上海,化工原料,主板,L,20190326,,57
603682.SH,603682,锦和商业,上海,房产服务,主板,L,20200421,,26
603683.SH,603683,晶华新材,上海,化工原料,主板,L,20171020,,57
603685.SH,603685,晨丰科技,浙江,电气设备,主板,L,20171127,,25
603686.SH,603686,龙马环卫,福建,环境保护,主板,L,20150126,,3
603687.SH,603687,大胜达,浙江,广告包装,主板,L,20190726,,20
603688.SH,603688,石英股份,江苏,矿物制品,主板,L,20141031,,58
603689.SH,603689,皖天然气,安徽,供气供热,主板,L,20170110,,48
603690.SH,603690,至纯科技,上海,专用机械,主板,L,20170113,,47
603693.SH,603693,江苏新能,江苏,新型电力,主板,L,20180703,,22
603696.SH,603696,安记食品,福建,食品,主板,L,20151209,,55
603697.SH,603697,有友食品,重庆,食品,主板,L,20190508,,55
603698.SH,603698,航天工程,北京,专用机械,主板,L,20150128,,47
603699.SH,603699,纽威股份,江苏,专用机械,主板,L,20140117,,47
603700.SH,603700,宁水集团,浙江,电器仪表,主板,L,20190122,,96
603701.SH,603701,德宏股份,浙江,汽车配件,主板,L,20160412,,19
603703.SH,603703,盛洋科技,浙江,通信设备,主板,L,20150423,,31
603706.SH,603706,东方环宇,新疆,供气供热,主板,L,20180709,,48
603707.SH,603707,健友股份,江苏,化学制药,主板,L,20170719,,39
603708.SH,603708,家家悦,山东,超市连锁,主板,L,20161213,,85
603709.SH,603709,中源家居,浙江,家居用品,主板,L,20180208,,94
603711.SH,603711,香飘飘,浙江,软饮料,主板,L,20171130,,89
603712.SH,603712,七一二,天津,通信设备,主板,L,20180226,,31
603713.SH,603713,密尔克卫,上海,仓储物流,主板,L,20180713,,98
603716.SH,603716,塞力斯,湖北,医药商业,主板,L,20161031,,18
603717.SH,603717,天域生态,重庆,环境保护,主板,L,20170327,,3
603718.SH,603718,海利生物,上海,生物制药,主板,L,20150515,,46
603719.SH,603719,良品铺子,湖北,食品,主板,L,20200224,,55
603721.SH,603721,中广天择,湖南,影视音像,主板,L,20170811,,40
603722.SH,603722,阿科力,江苏,化工原料,主板,L,20171025,,57
603725.SH,603725,天安新材,广东,塑料,主板,L,20170906,,91
603726.SH,603726,朗迪集团,浙江,机械基件,主板,L,20160421,,61
603727.SH,603727,博迈科,天津,石油开采,主板,L,20161122,,104
603728.SH,603728,鸣志电器,上海,电气设备,主板,L,20170509,,25
603729.SH,603729,龙韵股份,上海,广告包装,主板,L,20150324,,20
603730.SH,603730,岱美股份,上海,汽车配件,主板,L,20170728,,19
603733.SH,603733,仙鹤股份,浙江,造纸,主板,L,20180420,,54
603737.SH,603737,三棵树,福建,染料涂料,主板,L,20160603,,65
603738.SH,603738,泰晶科技,湖北,元器件,主板,L,20160928,,13
603739.SH,603739,蔚蓝生物,山东,农业综合,主板,L,20190116,,29
603755.SH,603755,日辰股份,山东,食品,主板,L,20190828,,55
603757.SH,603757,大元泵业,浙江,专用机械,主板,L,20170711,,47
603758.SH,603758,秦安股份,重庆,汽车配件,主板,L,20170517,,19
603766.SH,603766,隆鑫通用,重庆,摩托车,主板,L,20120810,,95
603767.SH,603767,中马传动,浙江,汽车配件,主板,L,20170613,,19
603768.SH,603768,常青股份,安徽,汽车配件,主板,L,20170324,,19
603773.SH,603773,沃格光电,江西,元器件,主板,L,20180417,,13
603776.SH,603776,永安行,江苏,公共交通,主板,L,20170817,,107
603777.SH,603777,来伊份,上海,食品,主板,L,20161012,,55
603778.SH,603778,乾景园林,北京,建筑工程,主板,L,20151231,,8
603779.SH,603779,ST威龙,山东,红黄酒,主板,L,20160516,,92
603786.SH,603786,科博达,上海,汽车配件,主板,L,20191015,,19
603787.SH,603787,新日股份,江苏,摩托车,主板,L,20170427,,95
603788.SH,603788,宁波高发,浙江,汽车配件,主板,L,20150120,,19
603789.SH,603789,星光农机,浙江,农用机械,主板,L,20150427,,88
603790.SH,603790,雅运股份,上海,染料涂料,主板,L,20180912,,65
603797.SH,603797,联泰环保,广东,环境保护,主板,L,20170413,,3
603798.SH,603798,康普顿,山东,石油加工,主板,L,20160406,,27
603799.SH,603799,华友钴业,浙江,小金属,主板,L,20150129,,75
603800.SH,603800,道森股份,江苏,专用机械,主板,L,20151210,,47
603801.SH,603801,志邦家居,安徽,家居用品,主板,L,20170630,,94
603803.SH,603803,瑞斯康达,北京,通信设备,主板,L,20170420,,31
603806.SH,603806,福斯特,浙江,塑料,主板,L,20140905,,91
603808.SH,603808,歌力思,深圳,服饰,主板,L,20150422,,97
603809.SH,603809,豪能股份,四川,汽车配件,主板,L,20171128,,19
603810.SH,603810,丰山集团,江苏,农药化肥,主板,L,20180917,,49
603811.SH,603811,诚意药业,浙江,化学制药,主板,L,20170315,,39
603813.SH,603813,原尚股份,广东,仓储物流,主板,L,20170918,,98
603815.SH,603815,交建股份,安徽,建筑工程,主板,L,20191021,,8
603816.SH,603816,顾家家居,浙江,家居用品,主板,L,20161014,,94
603817.SH,603817,海峡环保,福建,环境保护,主板,L,20170220,,3
603818.SH,603818,曲美家居,北京,家居用品,主板,L,20150422,,94
603819.SH,603819,神力股份,江苏,电气设备,主板,L,20161125,,25
603822.SH,603822,嘉澳环保,浙江,环境保护,主板,L,20160428,,3
603823.SH,603823,百合花,浙江,染料涂料,主板,L,20161220,,65
603825.SH,603825,华扬联众,北京,互联网,主板,L,20170802,,2
603826.SH,603826,坤彩科技,福建,染料涂料,主板,L,20170414,,65
603828.SH,603828,柯利达,江苏,装修装饰,主板,L,20150226,,101
603829.SH,603829,洛凯股份,江苏,电气设备,主板,L,20171017,,25
603833.SH,603833,欧派家居,广东,家居用品,主板,L,20170328,,94
603838.SH,603838,四通股份,广东,陶瓷,主板,L,20150701,,108
603839.SH,603839,安正时尚,浙江,服饰,主板,L,20170214,,97
603843.SH,603843,正平股份,青海,建筑工程,主板,L,20160905,,8
603848.SH,603848,好太太,广东,家居用品,主板,L,20171201,,94
603855.SH,603855,华荣股份,上海,专用机械,主板,L,20170524,,47
603856.SH,603856,东宏股份,山东,塑料,主板,L,20171106,,91
603858.SH,603858,步长制药,山东,中成药,主板,L,20161118,,52
603859.SH,603859,能科股份,北京,软件服务,主板,L,20161021,,42
603860.SH,603860,中公高科,北京,公路,主板,L,20170802,,84
603861.SH,603861,白云电器,广东,电气设备,主板,L,20160322,,25
603863.SH,603863,松炀资源,广东,造纸,主板,L,20190621,,54
603866.SH,603866,桃李面包,辽宁,食品,主板,L,20151222,,55
603867.SH,603867,新化股份,浙江,化工原料,主板,L,20190627,,57
603868.SH,603868,飞科电器,上海,家用电器,主板,L,20160418,,10
603869.SH,603869,新智认知,广西,软件服务,主板,L,20150326,,42
603871.SH,603871,嘉友国际,北京,仓储物流,主板,L,20180206,,98
603876.SH,603876,鼎胜新材,江苏,铝,主板,L,20180418,,72
603877.SH,603877,太平鸟,浙江,服饰,主板,L,20170109,,97
603878.SH,603878,武进不锈,江苏,钢加工,主板,L,20161219,,86
603879.SH,603879,永悦科技,福建,化工原料,主板,L,20170614,,57
603880.SH,603880,南卫股份,江苏,医疗保健,主板,L,20170807,,37
603881.SH,603881,数据港,上海,电信运营,主板,L,20170208,,103
603882.SH,603882,金域医学,广东,医疗保健,主板,L,20170908,,37
603883.SH,603883,老百姓,湖南,医药商业,主板,L,20150423,,18
603885.SH,603885,吉祥航空,上海,空运,主板,L,20150527,,36
603886.SH,603886,元祖股份,上海,食品,主板,L,20161228,,55
603887.SH,603887,城地香江,上海,软件服务,主板,L,20161010,,42
603888.SH,603888,新华网,北京,互联网,主板,L,20161028,,2
603889.SH,603889,新澳股份,浙江,纺织,主板,L,20141231,,71
603890.SH,603890,春秋电子,江苏,机械基件,主板,L,20171212,,61
603893.SH,603893,瑞芯微,福建,半导体,主板,L,20200207,,102
603895.SH,603895,天永智能,上海,专用机械,主板,L,20180122,,47
603896.SH,603896,寿仙谷,浙江,中成药,主板,L,20170510,,52
603897.SH,603897,长城科技,浙江,电气设备,主板,L,20180410,,25
603898.SH,603898,好莱客,广东,家居用品,主板,L,20150217,,94
603899.SH,603899,晨光文具,上海,文教休闲,主板,L,20150127,,11
603900.SH,603900,莱绅通灵,江苏,服饰,主板,L,20161123,,97
603901.SH,603901,永创智能,浙江,专用机械,主板,L,20150529,,47
603903.SH,603903,中持股份,北京,环境保护,主板,L,20170314,,3
603906.SH,603906,龙蟠科技,江苏,化工原料,主板,L,20170410,,57
603908.SH,603908,牧高笛,浙江,纺织,主板,L,20170307,,71
603909.SH,603909,合诚股份,福建,建筑工程,主板,L,20160628,,8
603912.SH,603912,佳力图,江苏,专用机械,主板,L,20171101,,47
603915.SH,603915,国茂股份,江苏,机械基件,主板,L,20190614,,61
603916.SH,603916,苏博特,江苏,化工原料,主板,L,20171110,,57
603917.SH,603917,合力科技,浙江,汽车配件,主板,L,20171204,,19
603918.SH,603918,金桥信息,上海,软件服务,主板,L,20150528,,42
603919.SH,603919,金徽酒,甘肃,白酒,主板,L,20160310,,66
603920.SH,603920,世运电路,广东,元器件,主板,L,20170426,,13
603922.SH,603922,金鸿顺,江苏,汽车配件,主板,L,20171023,,19
603926.SH,603926,铁流股份,浙江,汽车配件,主板,L,20170510,,19
603927.SH,603927,中科软,北京,软件服务,主板,L,20190909,,42
603928.SH,603928,兴业股份,江苏,化工原料,主板,L,20161212,,57
603929.SH,603929,亚翔集成,江苏,装修装饰,主板,L,20161230,,101
603931.SH,603931,格林达,浙江,化工原料,主板,L,20200819,,57
603933.SH,603933,睿能科技,福建,纺织机械,主板,L,20170706,,99
603936.SH,603936,博敏电子,广东,元器件,主板,L,20151209,,13
603937.SH,603937,丽岛新材,江苏,铝,主板,L,20171102,,72
603938.SH,603938,三孚股份,河北,化工原料,主板,L,20170628,,57
603939.SH,603939,益丰药房,湖南,医药商业,主板,L,20150217,,18
